Series_reference,Period,Data_value,Suppressed,STATUS,UNITS,Magnitude,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
WTSQ.SFZ9CA,2006.03,8113.304,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Total stocks,Current prices,Unadjusted,
WTSQ.SFZ9CA,2006.06,8399.747,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Total stocks,Current prices,Unadjusted,
WTSQ.SFZ9CA,2006.09,8504.507,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Total stocks,Current prices,Unadjusted,
WTSQ.SFZ9CA,2006.12,8356.76,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Total stocks,Current prices,Unadjusted,
WTSQ.SFZ9CA,2007.03,8429.785,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Total stocks,Current prices,Unadjusted,
WTSQ.SFZ9CA,2007.06,8719.351,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Total stocks,Current prices,Unadjusted,
WTSQ.SFZ9CA,2007.09,8617.339,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Total stocks,Current prices,Unadjusted,
WTSQ.SFZ9CA,2007.12,8611.237,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Total stocks,Current prices,Unadjusted,
WTSQ.SFZ9CA,2008.03,8802.873,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Total stocks,Current prices,Unadjusted,
WTSQ.SFZ9CA,2008.06,9444.109,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Total stocks,Current prices,Unadjusted,
WTSQ.SFZ9CA,2008.09,9964.587,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Total stocks,Current prices,Unadjusted,
WTSQ.SFZ9CA,2008.12,9691.292,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Total stocks,Current prices,Unadjusted,
WTSQ.SFZ9CA,2009.03,9382.617,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Total stocks,Current prices,Unadjusted,
WTSQ.SFZ9CA,2009.06,9220.723,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Total stocks,Current prices,Unadjusted,
WTSQ.SFZ9CA,2009.09,8890.618,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Total stocks,Current prices,Unadjusted,
WTSQ.SFZ9CA,2009.12,8621.776,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Total stocks,Current prices,Unadjusted,
WTSQ.SFZ9CA,2010.03,8743.743,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Total stocks,Current prices,Unadjusted,
WTSQ.SFZ9CA,2010.06,9076.913,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Total stocks,Current prices,Unadjusted,
WTSQ.SFZ9CA,2010.09,9251.483,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Total stocks,Current prices,Unadjusted,
WTSQ.SFZ9CA,2010.12,9314.471,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Total stocks,Current prices,Unadjusted,
WTSQ.SFZ9CA,2011.03,9266.991,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Total stocks,Current prices,Unadjusted,
WTSQ.SFZ9CA,2011.06,9276.405,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Total stocks,Current prices,Unadjusted,
WTSQ.SFZ9CA,2011.09,9342.466,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Total stocks,Current prices,Unadjusted,
WTSQ.SFZ9CA,2011.12,9490.811,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Total stocks,Current prices,Unadjusted,
WTSQ.SFZ9CA,2012.03,9113.292,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Total stocks,Current prices,Unadjusted,
WTSQ.SFZ9CA,2012.06,9576.943,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Total stocks,Current prices,Unadjusted,
WTSQ.SFZ9CA,2012.09,9694.811,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Total stocks,Current prices,Unadjusted,
WTSQ.SFZ9CA,2012.12,9644.88,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Total stocks,Current prices,Unadjusted,
WTSQ.SFZ9CA,2013.03,9603.067,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Total stocks,Current prices,Unadjusted,
WTSQ.SFZ9CA,2013.06,9625.009,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Total stocks,Current prices,Unadjusted,
WTSQ.SFZ9CA,2013.09,9931.943,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Total stocks,Current prices,Unadjusted,
WTSQ.SFZ9CA,2013.12,9610.665,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Total stocks,Current prices,Unadjusted,
WTSQ.SFZ9CA,2014.03,9720.37,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Total stocks,Current prices,Unadjusted,
WTSQ.SFZ9CA,2014.06,10011.605,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Total stocks,Current prices,Unadjusted,
WTSQ.SFZ9CA,2014.09,10017.937,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Total stocks,Current prices,Unadjusted,
WTSQ.SFZ9CA,2014.12,10214.593,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Total stocks,Current prices,Unadjusted,
WTSQ.SFZ9CA,2015.03,10189.595,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Total stocks,Current prices,Unadjusted,
WTSQ.SFZ9CA,2015.06,10368.748,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Total stocks,Current prices,Unadjusted,
WTSQ.SFZ9CA,2015.09,10594.359,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Total stocks,Current prices,Unadjusted,
WTSQ.SFZ9CA,2015.12,10786.125,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Total stocks,Current prices,Unadjusted,
WTSQ.SFZ9CA,2016.03,10595.693,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Total stocks,Current prices,Unadjusted,
WTSQ.SFZ9CA,2016.06,10523.714,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Total stocks,Current prices,Unadjusted,
WTSQ.SFZ9CA,2016.09,10646.553,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Total stocks,Current prices,Unadjusted,
WTSQ.SFZ9CA,2016.12,10793.301,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Total stocks,Current prices,Unadjusted,
WTSQ.SFZ9CA,2017.03,10906.513,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Total stocks,Current prices,Unadjusted,
WTSQ.SFZ9CA,2017.06,11251.455,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Total stocks,Current prices,Unadjusted,
WTSQ.SFZ9CA,2017.09,11426.136,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Total stocks,Current prices,Unadjusted,
WTSQ.SFZ9CA,2017.12,11713.02,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Total stocks,Current prices,Unadjusted,
WTSQ.SFZ9CA,2018.03,12027.076,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Total stocks,Current prices,Unadjusted,
WTSQ.SFZ9CA,2018.06,12580.261,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Total stocks,Current prices,Unadjusted,
WTSQ.SFZ9CA,2018.09,12927.387,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Total stocks,Current prices,Unadjusted,
WTSQ.SFZ9CA,2018.12,12864.928,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Total stocks,Current prices,Unadjusted,
WTSQ.SFZ9CA,2019.03,12933.196,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Total stocks,Current prices,Unadjusted,
WTSQ.SFZ9CA,2019.06,13177.804,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Total stocks,Current prices,Unadjusted,
WTSQ.SFZ9CA,2019.09,13216.598,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Total stocks,Current prices,Unadjusted,
WTSQ.SFZ9CA,2019.12,13100.393,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Total stocks,Current prices,Unadjusted,
WTSQ.SFZ9CA,2020.03,12729.536,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Total stocks,Current prices,Unadjusted,
WTSQ.SFZ9CA,2020.06,12971.657,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Total stocks,Current prices,Unadjusted,
WTSQ.SFZ9CA,2020.09,12387.421,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Total stocks,Current prices,Unadjusted,
WTSQ.SFZ9CAAC,1996.03,7,,F,PERCENT,0,Wholesale Trade Survey - WTS,"Industry by variable-(ANZSIC06)-Subannual Financial Collection, percent change",Total wholesaling,Total stocks,Current prices,Unadjusted,Percentage change from same period previous year
WTSQ.SFZ9CAAC,1996.06,2.8,,F,PERCENT,0,Wholesale Trade Survey - WTS,"Industry by variable-(ANZSIC06)-Subannual Financial Collection, percent change",Total wholesaling,Total stocks,Current prices,Unadjusted,Percentage change from same period previous year
WTSQ.SFZ9CAAC,1996.09,3.1,,F,PERCENT,0,Wholesale Trade Survey - WTS,"Industry by variable-(ANZSIC06)-Subannual Financial Collection, percent change",Total wholesaling,Total stocks,Current prices,Unadjusted,Percentage change from same period previous year
WTSQ.SFZ9CAAC,1996.12,1.7,,F,PERCENT,0,Wholesale Trade Survey - WTS,"Industry by variable-(ANZSIC06)-Subannual Financial Collection, percent change",Total wholesaling,Total stocks,Current prices,Unadjusted,Percentage change from same period previous year
WTSQ.SFZ9CAAC,1997.03,-0.2,,F,PERCENT,0,Wholesale Trade Survey - WTS,"Industry by variable-(ANZSIC06)-Subannual Financial Collection, percent change",Total wholesaling,Total stocks,Current prices,Unadjusted,Percentage change from same period previous year
WTSQ.SFZ9CAAC,1997.06,-0.2,,F,PERCENT,0,Wholesale Trade Survey - WTS,"Industry by variable-(ANZSIC06)-Subannual Financial Collection, percent change",Total wholesaling,Total stocks,Current prices,Unadjusted,Percentage change from same period previous year
WTSQ.SFZ9CAAC,1997.09,-2.9,,F,PERCENT,0,Wholesale Trade Survey - WTS,"Industry by variable-(ANZSIC06)-Subannual Financial Collection, percent change",Total wholesaling,Total stocks,Current prices,Unadjusted,Percentage change from same period previous year
WTSQ.SFZ9CAAC,1997.12,3.8,,F,PERCENT,0,Wholesale Trade Survey - WTS,"Industry by variable-(ANZSIC06)-Subannual Financial Collection, percent change",Total wholesaling,Total stocks,Current prices,Unadjusted,Percentage change from same period previous year
WTSQ.SFZ9CAAC,1998.03,3.8,,F,PERCENT,0,Wholesale Trade Survey - WTS,"Industry by variable-(ANZSIC06)-Subannual Financial Collection, percent change",Total wholesaling,Total stocks,Current prices,Unadjusted,Percentage change from same period previous year
WTSQ.SFZ9CAAC,1998.06,1.2,,F,PERCENT,0,Wholesale Trade Survey - WTS,"Industry by variable-(ANZSIC06)-Subannual Financial Collection, percent change",Total wholesaling,Total stocks,Current prices,Unadjusted,Percentage change from same period previous year
WTSQ.SFZ9CAAC,1998.09,4.3,,F,PERCENT,0,Wholesale Trade Survey - WTS,"Industry by variable-(ANZSIC06)-Subannual Financial Collection, percent change",Total wholesaling,Total stocks,Current prices,Unadjusted,Percentage change from same period previous year
WTSQ.SFZ9CAAC,1998.12,1.1,,F,PERCENT,0,Wholesale Trade Survey - WTS,"Industry by variable-(ANZSIC06)-Subannual Financial Collection, percent change",Total wholesaling,Total stocks,Current prices,Unadjusted,Percentage change from same period previous year
WTSQ.SFZ9CAAC,1999.03,-1.1,,F,PERCENT,0,Wholesale Trade Survey - WTS,"Industry by variable-(ANZSIC06)-Subannual Financial Collection, percent change",Total wholesaling,Total stocks,Current prices,Unadjusted,Percentage change from same period previous year
WTSQ.SFZ9CAAC,1999.06,2.5,,F,PERCENT,0,Wholesale Trade Survey - WTS,"Industry by variable-(ANZSIC06)-Subannual Financial Collection, percent change",Total wholesaling,Total stocks,Current prices,Unadjusted,Percentage change from same period previous year
WTSQ.SFZ9CAAC,1999.09,5.8,,F,PERCENT,0,Wholesale Trade Survey - WTS,"Industry by variable-(ANZSIC06)-Subannual Financial Collection, percent change",Total wholesaling,Total stocks,Current prices,Unadjusted,Percentage change from same period previous year
WTSQ.SFZ9CAAC,1999.12,6.8,,F,PERCENT,0,Wholesale Trade Survey - WTS,"Industry by variable-(ANZSIC06)-Subannual Financial Collection, percent change",Total wholesaling,Total stocks,Current prices,Unadjusted,Percentage change from same period previous year
WTSQ.SFZ9CAAC,2000.03,10.2,,F,PERCENT,0,Wholesale Trade Survey - WTS,"Industry by variable-(ANZSIC06)-Subannual Financial Collection, percent change",Total wholesaling,Total stocks,Current prices,Unadjusted,Percentage change from same period previous year
WTSQ.SFZ9CAAC,2000.06,11.3,,F,PERCENT,0,Wholesale Trade Survey - WTS,"Industry by variable-(ANZSIC06)-Subannual Financial Collection, percent change",Total wholesaling,Total stocks,Current prices,Unadjusted,Percentage change from same period previous year
WTSQ.SFZ9CAAC,2000.09,9.1,,F,PERCENT,0,Wholesale Trade Survey - WTS,"Industry by variable-(ANZSIC06)-Subannual Financial Collection, percent change",Total wholesaling,Total stocks,Current prices,Unadjusted,Percentage change from same period previous year
WTSQ.SFZ9CAAC,2000.12,11.9,,F,PERCENT,0,Wholesale Trade Survey - WTS,"Industry by variable-(ANZSIC06)-Subannual Financial Collection, percent change",Total wholesaling,Total stocks,Current prices,Unadjusted,Percentage change from same period previous year
WTSQ.SFZ9CAAC,2001.03,14.7,,F,PERCENT,0,Wholesale Trade Survey - WTS,"Industry by variable-(ANZSIC06)-Subannual Financial Collection, percent change",Total wholesaling,Total stocks,Current prices,Unadjusted,Percentage change from same period previous year
WTSQ.SFZ9CAAC,2001.06,10.1,,F,PERCENT,0,Wholesale Trade Survey - WTS,"Industry by variable-(ANZSIC06)-Subannual Financial Collection, percent change",Total wholesaling,Total stocks,Current prices,Unadjusted,Percentage change from same period previous year
WTSQ.SFZ9CAAC,2001.09,9.6,,F,PERCENT,0,Wholesale Trade Survey - WTS,"Industry by variable-(ANZSIC06)-Subannual Financial Collection, percent change",Total wholesaling,Total stocks,Current prices,Unadjusted,Percentage change from same period previous year
WTSQ.SFZ9CAAC,2001.12,15.2,,F,PERCENT,0,Wholesale Trade Survey - WTS,"Industry by variable-(ANZSIC06)-Subannual Financial Collection, percent change",Total wholesaling,Total stocks,Current prices,Unadjusted,Percentage change from same period previous year
WTSQ.SFZ9CAAC,2002.03,16,,F,PERCENT,0,Wholesale Trade Survey - WTS,"Industry by variable-(ANZSIC06)-Subannual Financial Collection, percent change",Total wholesaling,Total stocks,Current prices,Unadjusted,Percentage change from same period previous year
WTSQ.SFZ9CAAC,2002.06,10.3,,F,PERCENT,0,Wholesale Trade Survey - WTS,"Industry by variable-(ANZSIC06)-Subannual Financial Collection, percent change",Total wholesaling,Total stocks,Current prices,Unadjusted,Percentage change from same period previous year
WTSQ.SFZ9CAAC,2002.09,-5.4,,F,PERCENT,0,Wholesale Trade Survey - WTS,"Industry by variable-(ANZSIC06)-Subannual Financial Collection, percent change",Total wholesaling,Total stocks,Current prices,Unadjusted,Percentage change from same period previous year
