Series_reference,Salary,STATUS,Subject,Group,Industry
BDCQ.SED2RMA,169.485181,F,Business Data Collection - BDC,Region by employment variable,West Coast
BDCQ.SED2RMA,179.653154,F,Business Data Collection - BDC,Region by employment variable,West Coast
BDCQ.SED2RMA,175.670248,F,Business Data Collection - BDC,Region by employment variable,West Coast
BDCQ.SED2RMA,179.235273,F,Business Data Collection - BDC,Region by employment variable,West Coast
BDCQ.SED2RMA,180.096697,F,Business Data Collection - BDC,Region by employment variable,West Coast
BDCQ.SED2RMA,194.296618,F,Business Data Collection - BDC,Region by employment variable,West Coast
BDCQ.SED2RMA,185.908257,F,Business Data Collection - BDC,Region by employment variable,West Coast
BDCQ.SED2RMA,192.394883,F,Business Data Collection - BDC,Region by employment variable,West Coast
BDCQ.SED2RMA,192.922629,F,Business Data Collection - BDC,Region by employment variable,West Coast
BDCQ.SED2RMA,208.714895,F,Business Data Collection - BDC,Region by employment variable,West Coast
BDCQ.SED2RMA,195.619761,F,Business Data Collection - BDC,Region by employment variable,West Coast
BDCQ.SED2RMA,202.220662,F,Business Data Collection - BDC,Region by employment variable,West Coast
BDCQ.SED2RMA,209.00074,F,Business Data Collection - BDC,Region by employment variable,West Coast
BDCQ.SED2RMA,228.816431,F,Business Data Collection - BDC,Region by employment variable,West Coast
BDCQ.SED2RMA,214.14577,F,Business Data Collection - BDC,Region by employment variable,West Coast
BDCQ.SED2RMA,210.665844,F,Business Data Collection - BDC,Region by employment variable,West Coast
BDCQ.SED2RMA,227.542339,F,Business Data Collection - BDC,Region by employment variable,West Coast
BDCQ.SED2RNA,2616.856104,F,Business Data Collection - BDC,Region by employment variable,Canterbury
BDCQ.SED2RNA,2652.389172,F,Business Data Collection - BDC,Region by employment variable,Canterbury
BDCQ.SED2RNA,2803.479982,F,Business Data Collection - BDC,Region by employment variable,Canterbury
BDCQ.SED2RNA,2716.506337,F,Business Data Collection - BDC,Region by employment variable,Canterbury
BDCQ.SED2RNA,2798.821775,F,Business Data Collection - BDC,Region by employment variable,Canterbury
BDCQ.SED2RNA,2821.531912,F,Business Data Collection - BDC,Region by employment variable,Canterbury
BDCQ.SED2RNA,3014.901266,F,Business Data Collection - BDC,Region by employment variable,Canterbury
BDCQ.SED2RNA,2845.111351,F,Business Data Collection - BDC,Region by employment variable,Canterbury
BDCQ.SED2RNA,2979.833112,F,Business Data Collection - BDC,Region by employment variable,Canterbury
BDCQ.SED2RNA,3001.036941,F,Business Data Collection - BDC,Region by employment variable,Canterbury
BDCQ.SED2RNA,3243.243319,F,Business Data Collection - BDC,Region by employment variable,Canterbury
BDCQ.SED2RNA,3017.249393,F,Business Data Collection - BDC,Region by employment variable,Canterbury
BDCQ.SED2RNA,3187.384075,F,Business Data Collection - BDC,Region by employment variable,Canterbury
BDCQ.SED2RNA,3256.118786,F,Business Data Collection - BDC,Region by employment variable,Canterbury
BDCQ.SED2RNA,3464.630192,F,Business Data Collection - BDC,Region by employment variable,Canterbury
BDCQ.SED2RNA,3204.702706,F,Business Data Collection - BDC,Region by employment variable,Canterbury
BDCQ.SED2RNA,3364.011403,F,Business Data Collection - BDC,Region by employment variable,Canterbury
BDCQ.SED2RNA,3465.372973,F,Business Data Collection - BDC,Region by employment variable,Canterbury
BDCQ.SED2RNA,3544.55513,F,Business Data Collection - BDC,Region by employment variable,Canterbury
BDCQ.SED2RNA,3426.568956,F,Business Data Collection - BDC,Region by employment variable,Canterbury
BDCQ.SED2RNA,3492.359744,F,Business Data Collection - BDC,Region by employment variable,Canterbury
BDCQ.SED2RNA,3508.877782,F,Business Data Collection - BDC,Region by employment variable,Canterbury
BDCQ.SED2RNA,3682.333326,F,Business Data Collection - BDC,Region by employment variable,Canterbury
BDCQ.SED2RNA,3548.321115,F,Business Data Collection - BDC,Region by employment variable,Canterbury
BDCQ.SED2RNA,3665.927455,F,Business Data Collection - BDC,Region by employment variable,Canterbury
BDCQ.SED2RNA,3692.055726,F,Business Data Collection - BDC,Region by employment variable,Canterbury
BDCQ.SED2RNA,3909.848961,F,Business Data Collection - BDC,Region by employment variable,Canterbury
BDCQ.SED2RNA,3764.956464,F,Business Data Collection - BDC,Region by employment variable,Canterbury
BDCQ.SED2RNA,3862.53882,F,Business Data Collection - BDC,Region by employment variable,Canterbury
BDCQ.SED2RNA,3882.956701,F,Business Data Collection - BDC,Region by employment variable,Canterbury
BDCQ.SED2RNA,4107.34569,F,Business Data Collection - BDC,Region by employment variable,Canterbury
BDCQ.SED2RNA,3810.999054,F,Business Data Collection - BDC,Region by employment variable,Canterbury
BDCQ.SED2RNA,3998.647064,F,Business Data Collection - BDC,Region by employment variable,Canterbury
BDCQ.SED2RNA,3995.776365,F,Business Data Collection - BDC,Region by employment variable,Canterbury
BDCQ.SED2RNA,4343.171527,F,Business Data Collection - BDC,Region by employment variable,Canterbury
BDCQ.SED2RNA,3954.270095,F,Business Data Collection - BDC,Region by employment variable,Canterbury
BDCQ.SED2RNA,3946.219134,F,Business Data Collection - BDC,Region by employment variable,Canterbury
BDCQ.SED2RNA,4199.855309,F,Business Data Collection - BDC,Region by employment variable,Canterbury
BDCQ.SED2ROA,916.241036,F,Business Data Collection - BDC,Region by employment variable,Otago
BDCQ.SED2ROA,911.192094,F,Business Data Collection - BDC,Region by employment variable,Otago
BDCQ.SED2ROA,966.537248,F,Business Data Collection - BDC,Region by employment variable,Otago
BDCQ.SED2ROA,942.178447,F,Business Data Collection - BDC,Region by employment variable,Otago
BDCQ.SED2ROA,961.021813,F,Business Data Collection - BDC,Region by employment variable,Otago
BDCQ.SED2ROA,952.720626,F,Business Data Collection - BDC,Region by employment variable,Otago
BDCQ.SED2ROA,1015.230234,F,Business Data Collection - BDC,Region by employment variable,Otago
BDCQ.SED2ROA,974.315196,F,Business Data Collection - BDC,Region by employment variable,Otago
BDCQ.SED2ROA,993.711907,F,Business Data Collection - BDC,Region by employment variable,Otago
BDCQ.SED2ROA,981.170763,F,Business Data Collection - BDC,Region by employment variable,Otago
BDCQ.SED2ROA,1056.020462,F,Business Data Collection - BDC,Region by employment variable,Otago
BDCQ.SED2ROA,999.09112,F,Business Data Collection - BDC,Region by employment variable,Otago
BDCQ.SED2ROA,1038.313265,F,Business Data Collection - BDC,Region by employment variable,Otago
BDCQ.SED2ROA,1051.909627,F,Business Data Collection - BDC,Region by employment variable,Otago
BDCQ.SED2ROA,1110.459676,F,Business Data Collection - BDC,Region by employment variable,Otago
BDCQ.SED2ROA,1057.345393,F,Business Data Collection - BDC,Region by employment variable,Otago
BDCQ.SED2ROA,1079.803221,F,Business Data Collection - BDC,Region by employment variable,Otago
BDCQ.SED2ROA,1111.921356,F,Business Data Collection - BDC,Region by employment variable,Otago
BDCQ.SED2ROA,1142.350835,F,Business Data Collection - BDC,Region by employment variable,Otago
BDCQ.SED2ROA,1152.124883,F,Business Data Collection - BDC,Region by employment variable,Otago
BDCQ.SED2ROA,1144.986737,F,Business Data Collection - BDC,Region by employment variable,Otago
BDCQ.SED2ROA,1152.645962,F,Business Data Collection - BDC,Region by employment variable,Otago
BDCQ.SED2ROA,1220.511302,F,Business Data Collection - BDC,Region by employment variable,Otago
BDCQ.SED2ROA,1208.317165,F,Business Data Collection - BDC,Region by employment variable,Otago
BDCQ.SED2ROA,1223.654608,F,Business Data Collection - BDC,Region by employment variable,Otago
BDCQ.SED2ROA,1237.395925,F,Business Data Collection - BDC,Region by employment variable,Otago
BDCQ.SED2ROA,1329.891066,F,Business Data Collection - BDC,Region by employment variable,Otago
BDCQ.SED2ROA,1310.94407,F,Business Data Collection - BDC,Region by employment variable,Otago
BDCQ.SED2ROA,1337.138061,F,Business Data Collection - BDC,Region by employment variable,Otago
BDCQ.SED2ROA,1344.482977,F,Business Data Collection - BDC,Region by employment variable,Otago
BDCQ.SED2ROA,1437.178773,F,Business Data Collection - BDC,Region by employment variable,Otago
BDCQ.SED2ROA,1352.070014,F,Business Data Collection - BDC,Region by employment variable,Otago
BDCQ.SED2ROA,1420.931089,F,Business Data Collection - BDC,Region by employment variable,Otago
BDCQ.SED2ROA,1411.362948,F,Business Data Collection - BDC,Region by employment variable,Otago
BDCQ.SED2ROA,1550.560827,F,Business Data Collection - BDC,Region by employment variable,Otago
BDCQ.SED2ROA,1429.686957,F,Business Data Collection - BDC,Region by employment variable,Otago
BDCQ.SED2ROA,1428.433569,F,Business Data Collection - BDC,Region by employment variable,Otago
BDCQ.SED2ROA,1473.140089,F,Business Data Collection - BDC,Region by employment variable,Otago
BDCQ.SED2RPA,440.984757,F,Business Data Collection - BDC,Region by employment variable,Southland
BDCQ.SED2RPA,410.400646,F,Business Data Collection - BDC,Region by employment variable,Southland
BDCQ.SED2RPA,453.285586,F,Business Data Collection - BDC,Region by employment variable,Southland
BDCQ.SED2RPA,455.667865,F,Business Data Collection - BDC,Region by employment variable,Southland
BDCQ.SED2RPA,457.005949,F,Business Data Collection - BDC,Region by employment variable,Southland
BDCQ.SED2RPA,432.992071,F,Business Data Collection - BDC,Region by employment variable,Southland
BDCQ.SED2RPA,473.255859,F,Business Data Collection - BDC,Region by employment variable,Southland
BDCQ.SED2RPA,469.873267,F,Business Data Collection - BDC,Region by employment variable,Southland
BDCQ.SED2RPA,472.49949,F,Business Data Collection - BDC,Region by employment variable,Southland
BDCQ.SED2RPA,443.504571,F,Business Data Collection - BDC,Region by employment variable,Southland
BDCQ.SED2RPA,498.485846,F,Business Data Collection - BDC,Region by employment variable,Southland
BDCQ.SED2RPA,483.122311,F,Business Data Collection - BDC,Region by employment variable,Southland
BDCQ.SED2RPA,497.82335,F,Business Data Collection - BDC,Region by employment variable,Southland
BDCQ.SED2RPA,474.186564,F,Business Data Collection - BDC,Region by employment variable,Southland
BDCQ.SED2RPA,520.168305,F,Business Data Collection - BDC,Region by employment variable,Southland
BDCQ.SED2RPA,512.706356,F,Business Data Collection - BDC,Region by employment variable,Southland
BDCQ.SED2RPA,516.101187,F,Business Data Collection - BDC,Region by employment variable,Southland
BDCQ.SED2RPA,497.135891,F,Business Data Collection - BDC,Region by employment variable,Southland
BDCQ.SED2RPA,528.930762,F,Business Data Collection - BDC,Region by employment variable,Southland
BDCQ.SED2RPA,547.602192,F,Business Data Collection - BDC,Region by employment variable,Southland
BDCQ.SED2RPA,522.278158,F,Business Data Collection - BDC,Region by employment variable,Southland
BDCQ.SED2RPA,499.779383,F,Business Data Collection - BDC,Region by employment variable,Southland
BDCQ.SED2RPA,550.300029,F,Business Data Collection - BDC,Region by employment variable,Southland
BDCQ.SED2RPA,548.684377,F,Business Data Collection - BDC,Region by employment variable,Southland
BDCQ.SED2RPA,548.08802,F,Business Data Collection - BDC,Region by employment variable,Southland
BDCQ.SED2RPA,529.540499,F,Business Data Collection - BDC,Region by employment variable,Southland
BDCQ.SED2RPA,584.754837,F,Business Data Collection - BDC,Region by employment variable,Southland
BDCQ.SED2RPA,575.678799,F,Business Data Collection - BDC,Region by employment variable,Southland
BDCQ.SED2RPA,589.681172,F,Business Data Collection - BDC,Region by employment variable,Southland
BDCQ.SED2RPA,570.092188,F,Business Data Collection - BDC,Region by employment variable,Southland
BDCQ.SED2RPA,627.747138,F,Business Data Collection - BDC,Region by employment variable,Southland
BDCQ.SED2RPA,600.321525,F,Business Data Collection - BDC,Region by employment variable,Southland
BDCQ.SED2RPA,614.815132,F,Business Data Collection - BDC,Region by employment variable,Southland
BDCQ.SED2RPA,582.736378,F,Business Data Collection - BDC,Region by employment variable,Southland
BDCQ.SED2RPA,651.47448,F,Business Data Collection - BDC,Region by employment variable,Southland
BDCQ.SED2RPA,608.646676,F,Business Data Collection - BDC,Region by employment variable,Southland
BDCQ.SED2RPA,604.826844,F,Business Data Collection - BDC,Region by employment variable,Southland
BDCQ.SED2RPA,608.764457,F,Business Data Collection - BDC,Region by employment variable,Southland
BDCQ.SED3RAA,47290,F,Business Data Collection - BDC,Region by employment variable,Northland
BDCQ.SED3RAA,46777,F,Business Data Collection - BDC,Region by employment variable,Northland
BDCQ.SED3RAA,47953,F,Business Data Collection - BDC,Region by employment variable,Northland
BDCQ.SED3RAA,46832,F,Business Data Collection - BDC,Region by employment variable,Northland
BDCQ.SED3RAA,47714,F,Business Data Collection - BDC,Region by employment variable,Northland
BDCQ.SED3RAA,46903,F,Business Data Collection - BDC,Region by employment variable,Northland
BDCQ.SED3RAA,48744,F,Business Data Collection - BDC,Region by employment variable,Northland
BDCQ.SED3RAA,48265,F,Business Data Collection - BDC,Region by employment variable,Northland
BDCQ.SED3RAA,48722,F,Business Data Collection - BDC,Region by employment variable,Northland
BDCQ.SED3RAA,47392,F,Business Data Collection - BDC,Region by employment variable,Northland
BDCQ.SED3RAA,49124,F,Business Data Collection - BDC,Region by employment variable,Northland
BDCQ.SED3RAA,48301,F,Business Data Collection - BDC,Region by employment variable,Northland
BDCQ.SED3RAA,49273,F,Business Data Collection - BDC,Region by employment variable,Northland
BDCQ.SED3RAA,48776,F,Business Data Collection - BDC,Region by employment variable,Northland
BDCQ.SED3RAA,50629,F,Business Data Collection - BDC,Region by employment variable,Northland
BDCQ.SED3RAA,49545,F,Business Data Collection - BDC,Region by employment variable,Northland
BDCQ.SED3RAA,50429,F,Business Data Collection - BDC,Region by employment variable,Northland
BDCQ.SED3RAA,49910,F,Business Data Collection - BDC,Region by employment variable,Northland
BDCQ.SED3RAA,52501,F,Business Data Collection - BDC,Region by employment variable,Northland
BDCQ.SED3RAA,51287,F,Business Data Collection - BDC,Region by employment variable,Northland
BDCQ.SED3RAA,52123,F,Business Data Collection - BDC,Region by employment variable,Northland
BDCQ.SED3RAA,52120,F,Business Data Collection - BDC,Region by employment variable,Northland
BDCQ.SED3RAA,53476,F,Business Data Collection - BDC,Region by employment variable,Northland
BDCQ.SED3RAA,53427,F,Business Data Collection - BDC,Region by employment variable,Northland
BDCQ.SED3RAA,55348,F,Business Data Collection - BDC,Region by employment variable,Northland
BDCQ.SED3RAA,54632,F,Business Data Collection - BDC,Region by employment variable,Northland
BDCQ.SED3RAA,55665,F,Business Data Collection - BDC,Region by employment variable,Northland
BDCQ.SED3RAA,55094,F,Business Data Collection - BDC,Region by employment variable,Northland
BDCQ.SED3RAA,55590,F,Business Data Collection - BDC,Region by employment variable,Northland
BDCQ.SED3RAA,54485,F,Business Data Collection - BDC,Region by employment variable,Northland
BDCQ.SED3RAA,56179,F,Business Data Collection - BDC,Region by employment variable,Northland
BDCQ.SED3RAA,57502,F,Business Data Collection - BDC,Region by employment variable,Northland
BDCQ.SED3RAA,56895,F,Business Data Collection - BDC,Region by employment variable,Northland
BDCQ.SED3RAA,56311,F,Business Data Collection - BDC,Region by employment variable,Northland
BDCQ.SED3RAA,59417,F,Business Data Collection - BDC,Region by employment variable,Northland
